"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
7909,217.372329332706,0.819863724704315,0.745084843390069,1.93121970953004,4.98407643312102
7910,208.314323433268,0.82215667251099,0.742239121763874,1.92706337174548,4.98442367601246
7911,213.94051546543,0.825633968467871,0.743489352063315,1.92785586152298,4.98533724340176
7912,213.298622739004,0.825750836036185,0.741746799248854,1.93082541493454,4.98554913294798
7913,221.768874618594,0.822043605834533,0.739734310493282,1.93015935296258,4.98603351955307
7914,226.924278285932,0.819973790228369,0.740977324639371,1.93627202182287,4.98655913978495
7915,227.107306093684,0.821845714194017,0.741235809295559,1.94122825553563,4.98630136986301
7916,218.754851802287,0.818377907579147,0.739512387665943,1.94077427684877,4.98591549295775
7917,218.732545027421,0.815739160062191,0.740719575740727,1.93980419665079,4.98579545454546
7971,107.899769887796,0.80427479365501,0.739295849403756,1.93784078688255,4.95762711864407
7972,110.491983319109,0.801723521432173,0.73758372315907,1.92476186780605,4.95652173913043
7973,112.241346144231,0.790440705400791,0.734822980580175,1.91565062962993,4.95575221238938
7974,122.842561008886,0.793606819592748,0.740153295622194,1.92045424219401,4.95867768595041
7975,140.536158605372,0.797119104416862,0.744539029883088,1.93572674451295,4.96212121212121
7976,157.344052345454,0.796905411812213,0.746463611795278,1.93418108191314,4.96428571428571
7977,168.55994577268,0.79979372844763,0.752892087521222,1.94691093755976,4.96688741721854
7978,173.784303234198,0.80998146234982,0.757159724921396,1.95384140109329,4.96835443037975
7979,142.195524014322,0.810984508169825,0.743098087718828,1.92001005511663,4.97058823529412
7980,152.594459321077,0.812670272796327,0.742225081916761,1.92175756807493,4.97175141242938
7981,147.666749414796,0.809210328497165,0.743986995200416,1.92015399630587,4.97340425531915
7982,159.626741225478,0.815931133044627,0.747361475843039,1.9322022246191,4.9748743718593
7983,172.011528490929,0.820020133978236,0.749158009034988,1.93754660839795,4.97619047619047
7984,166.536797406502,0.820410395279931,0.749275495229606,1.93818635772579,4.97596153846154
7985,167.718973318302,0.81771352835908,0.752860727597006,1.93996975414296,4.97607655502392
7986,163.074132560923,0.819257409464294,0.753088291397867,1.94391652904168,4.97596153846154
7987,157.491151344956,0.818088506952562,0.752413540452325,1.94174083635659,4.975
7988,157.031742160701,0.818283155778104,0.753149373021339,1.94103203085937,4.9746192893401
7989,154.129867171958,0.821283852388312,0.754457470708442,1.94233149609344,4.9746192893401
7990,151.325054653574,0.819950234474396,0.7557682117352,1.94516012751451,4.9740932642487
7991,151.782420691956,0.814192684290416,0.740688754572003,1.92542006406418,4.97368421052632
7992,152.606534511272,0.816046602818734,0.742804259812038,1.92656269926784,4.97340425531915
7993,153.80961701853,0.81107097972036,0.741733407794039,1.92452742036871,4.97340425531915
7994,156.183263352585,0.804829486691994,0.742237470715015,1.92907982185782,4.97395833333333
7995,156.138234968142,0.807788527427902,0.740402062827059,1.93094881412917,4.97395833333334
7996,170.099467586048,0.815357246749465,0.741422557860601,1.93564465335079,4.97549019607843
7997,178.362087712251,0.820622115438624,0.74138444826376,1.93933564115217,4.97685185185185
7998,196.785719947218,0.823678047388254,0.744881190209291,1.94962046751011,4.97816593886463
7999,202.239270096414,0.827171600633541,0.74698490244806,1.94268716208496,4.97959183673469
8000,201.869516393737,0.825972219610164,0.749045000429241,1.94688087021704,4.97983870967742
8001,207.591422270227,0.824960699100838,0.747004690621907,1.94324387861312,4.98046875
8002,216.469535406233,0.824481253616958,0.745458253541095,1.94157876715929,4.9809885931559
8003,218.236887308799,0.827188035864915,0.747556012839333,1.94160770885235,4.9809885931559
8004,204.315667939828,0.824421089269824,0.74414867588818,1.93715122368988,4.9812030075188
8005,204.845512214191,0.821917244649867,0.741968578510729,1.93759671217407,4.9810606060606
8006,212.456760372697,0.820394976630435,0.744004645234771,1.94002803886488,4.9812030075188
8007,202.768057085289,0.820710275170196,0.742341431228465,1.93868041268891,4.98175182481752
8008,220.618342297606,0.820830012868765,0.747982962360366,1.93751762578314,4.98299319727891
8009,228.842385879896,0.821395398102995,0.747272854828137,1.93514902029746,4.98360655737705
8010,232.727290689321,0.81839916976187,0.748223446727452,1.93480258327074,4.98387096774194
8011,203.946839049494,0.821165191052173,0.742200550577985,1.92567867116571,4.98417721518987
8012,206.841440469308,0.82657329880805,0.74252522690071,1.92906183450563,4.98461538461539
8013,206.822884453501,0.824357036639753,0.742053778616234,1.92735801239924,4.98498498498498
8014,212.415421768349,0.822390055230179,0.742935688756912,1.93067988433602,4.98554913294798
8015,218.615044274881,0.820276244299166,0.741459651837036,1.93460486028951,4.98571428571429
8016,226.466821215648,0.819574754138746,0.740964076428068,1.93765292799639,4.98655913978495
8017,225.54668902897,0.82363738833324,0.740996191659661,1.93780121204917,4.98637602179836
8018,222.151907070923,0.818054534623169,0.740242638203417,1.93904576978991,4.9859943977591
8019,214.740972966179,0.816603746934195,0.740768220235139,1.94023955763717,4.98546511627907
8072,111.573714400357,0.804372218202553,0.738895426710816,1.93474814357066,4.95867768595041
8073,113.52177075228,0.802449620655136,0.738455123232756,1.9305543319817,4.95762711864407
8074,111.733577314788,0.802076025944442,0.735391268213965,1.92549859509698,4.95726495726496
8075,121.43175013858,0.790076387909029,0.732889427505483,1.90923950893063,4.95762711864407
8076,138.186776271241,0.801844000032455,0.74565571603837,1.93313782571416,4.96240601503759
8077,153.883116864284,0.798376365016428,0.744995832873747,1.93454528697958,4.96402877697842
8078,167.548448133254,0.802132231862506,0.751946334911165,1.94326632108058,4.96666666666667
8079,176.485891901153,0.810624403526502,0.754984630766261,1.95367211783514,4.96894409937888
