"mammal_ntaxa.x","mammal_mpd.obs","mammal_mpd.rand.mean","mammal_mpd.rand.sd","mammal_mpd.obs.rank","mammal_mpd.obs.z","mammal_mpd.obs.p","mammal_runs.x","mammal_NRI","grid_id","mammal_ntaxa.y","mammal_mntd.obs","mammal_mntd.rand.mean","mammal_mntd.rand.sd","mammal_mntd.obs.rank","mammal_mntd.obs.z","mammal_mntd.obs.p","mammal_runs.y","mammal_NTI"
48,156.705046508865,165.276256397393,1.94513424348601,1,-4.40648758163171,0.001,999,4.40648758163171,6550,48,45.6651039166667,60.5934524723891,5.39514961332048,4,-2.76699436079858,0.004,999,2.76699436079858
44,158.236001534884,165.28346709948,2.05423871488597,3,-3.4306945505053,0.003,999,3.4306945505053,6551,44,47.9273083181818,62.437924489717,5.7964794238179,4,-2.50334989751031,0.004,999,2.50334989751031
44,156.220293634249,165.320201625088,2.02961296514024,1,-4.48356812216651,0.001,999,4.48356812216651,6552,44,52.5425929090909,62.6011143549914,5.66188528584493,38,-1.77653218638099,0.038,999,1.77653218638099
45,158.015692274747,165.235417309226,2.01804839784476,2,-3.57757774401718,0.002,999,3.57757774401718,6553,45,49.1083474222222,62.2772324392392,5.46535970787545,6,-2.40951844359685,0.006,999,2.40951844359685
50,159.011136968163,165.21897739853,1.88343385062448,3,-3.29602254324377,0.003,999,3.29602254324377,6554,50,47.99698568,59.9622154854054,4.97437720861544,7,-2.40537243228802,0.007,999,2.40537243228802
50,158.881766373878,165.24243377224,1.87248762928911,3,-3.396907567703,0.003,999,3.396907567703,6555,50,48.85471532,60.0301589236436,4.9499945288425,11,-2.25766786983841,0.011,999,2.25766786983841
50,160.350362027755,165.223301986243,1.8921332097903,16,-2.57536833732141,0.016,999,2.57536833732141,6556,50,46.7571334,59.9955321406607,4.91729063737293,6,-2.69221400908149,0.006,999,2.69221400908149
53,161.929489402032,165.213545509915,1.81579716846737,46,-1.80860294580966,0.046,999,1.80860294580966,6557,53,44.2690049811321,58.7617938317185,4.75209635241592,3,-3.04976746593499,0.003,999,3.04976746593499
50,162.467432155102,165.210039337218,1.94026422055655,83,-1.41352252598323,0.083,999,1.41352252598323,6558,50,47.8877838,59.9743596580581,4.75518894948799,7,-2.54176563464622,0.007,999,2.54176563464622
52,162.267883659125,165.241484159316,1.87411124021422,65,-1.58667235774708,0.065,999,1.58667235774708,6559,52,51.1855251923077,58.8904045778471,4.56756303742644,56,-1.68686875745466,0.056,999,1.68686875745466
54,162.256108979734,165.198939120368,1.82174337266135,61,-1.61539225820492,0.061,999,1.61539225820492,6560,54,51.2682442962963,58.1195634273162,4.51938923140493,64,-1.51598341727474,0.064,999,1.51598341727474
62,161.975159831835,165.140471383613,1.65707321898947,39,-1.91018207011301,0.039,999,1.91018207011301,6561,62,48.356668,55.4510975728309,4.13758898807606,36,-1.71462888007389,0.036,999,1.71462888007389
70,163.052360691511,165.170433970264,1.55026472894658,90,-1.36626554110672,0.09,999,1.36626554110672,6562,70,49.890557,53.2511938322608,3.81906607707551,199,-0.879962997349937,0.199,999,0.879962997349937
79,163.726508850373,165.20867637064,1.44780733120964,159,-1.02373257015382,0.159,999,1.02373257015382,6563,79,50.7048394177215,51.2071961419141,3.45440018681096,449,-0.145425167040739,0.449,999,0.145425167040739
96,164.176587520614,165.253847814081,1.21386401819429,188,-0.887463733433207,0.188,999,0.887463733433207,6564,96,46.3517929375,48.1106464592092,2.87951161456345,265,-0.610816609599215,0.265,999,0.610816609599215
106,164.627285485355,165.237552391829,1.17826886445559,280,-0.517935188549909,0.28,999,0.517935188549909,6565,106,42.9118943773585,46.5897237998565,2.72715296881383,90,-1.34859667373101,0.09,999,1.34859667373101
98,164.539761554807,165.238410645683,1.22763153503928,263,-0.569103245505069,0.263,999,0.569103245505069,6566,98,45.3966571020408,47.783448718923,2.87282950151191,227,-0.830815617712807,0.227,999,0.830815617712807
95,164.28785777738,165.27546901991,1.24197026654722,204,-0.795197171085428,0.204,999,0.795197171085428,6567,95,44.8097409894737,48.2591984246352,2.94556165973156,130,-1.17106950511973,0.13,999,1.17106950511973
93,163.626698434315,165.285683921926,1.24488529373197,98,-1.33264124491133,0.098,999,1.33264124491133,6568,93,46.7043139139785,48.6033958027275,3.03612410371553,274,-0.62549547511082,0.274,999,0.62549547511082
89,163.663541043922,165.28126742265,1.29926087630206,99,-1.24511282394066,0.099,999,1.24511282394066,6569,89,47.6605322247191,49.3239883652866,3.15543608670735,309,-0.527171552475755,0.309,999,0.527171552475755
82,162.061554028305,165.31766883756,1.36618088852458,15,-2.38337019395139,0.015,999,2.38337019395139,6570,82,50.6223822439024,50.671668778144,3.38723393932364,487,-0.0145506732408926,0.487,999,0.0145506732408926
77,160.474226998633,165.322728821189,1.42041347672455,4,-3.41344397388914,0.004,999,3.41344397388914,6571,77,50.8861471168831,51.7467189348569,3.60165510873838,424,-0.238937874946961,0.424,999,0.238937874946961
75,160.470917224504,165.327583918267,1.44297667663057,4,-3.36572778508301,0.004,999,3.36572778508301,6572,75,51.6093849333333,52.1361102529463,3.66988213041137,438,-0.143526495101329,0.438,999,0.143526495101329
80,161.395858710127,165.338201172159,1.36964048816496,10,-2.87837757141258,0.01,999,2.87837757141258,6573,80,48.182044725,50.9928219062813,3.39360315966975,205,-0.828257474145802,0.205,999,0.828257474145802
86,162.566441838577,165.31058480791,1.310818542967,27,-2.09345754533016,0.027,999,2.09345754533016,6574,86,49.3039198837209,49.8710999093978,3.19635590081883,425,-0.177445829962659,0.425,999,0.177445829962659
95,162.977576276372,165.293183270139,1.21537821634166,38,-1.90525629193655,0.038,999,1.90525629193655,6575,95,47.1608277052632,48.2432083293188,3.01241550669944,361,-0.3593065503907,0.361,999,0.3593065503907
104,162.249972173637,165.308651279848,1.11876019356724,5,-2.73398993260368,0.005,999,2.73398993260368,6576,104,45.9818574038461,46.8246147029529,2.78070585872985,395,-0.303073155494321,0.395,999,0.303073155494321
105,162.301291981319,165.302758264044,1.11006652755312,7,-2.70386162290779,0.007,999,2.70386162290779,6577,105,45.8591535809524,46.6839213086992,2.77292811347227,392,-0.297435668721329,0.392,999,0.297435668721329
102,162.628949069695,165.321741441108,1.13468260323642,13,-2.3731679358899,0.013,999,2.3731679358899,6578,102,48.0465343333333,47.1566165552219,2.91913070971653,633,0.30485711898727,0.633,999,-0.30485711898727
102,162.753851978257,165.321534009962,1.13879656343967,18,-2.2547328593527,0.018,999,2.2547328593527,6579,102,46.7635850784314,47.1080674554751,2.936168706768,473,-0.117323768300392,0.473,999,0.117323768300392
97,162.419936584192,165.318967614652,1.18040872388038,14,-2.45595527363549,0.014,999,2.45595527363549,6580,97,44.045140927835,47.8356905101596,3.07788502506687,114,-1.2315435929067,0.114,999,1.2315435929067
104,162.899972486184,165.30053105564,1.14086832755175,21,-2.10415041901301,0.021,999,2.10415041901301,6581,104,45.2640586730769,46.7297790613883,2.88299864340615,304,-0.508401345128519,0.304,999,0.508401345128519
105,162.542500642857,165.306821857434,1.11726534951992,14,-2.47418504097049,0.014,999,2.47418504097049,6582,105,44.7000986285714,46.5717610725201,2.89610470445438,251,-0.646268914611406,0.251,999,0.646268914611406
99,161.879482223871,165.320333491406,1.16182447850507,7,-2.96159302131582,0.007,999,2.96159302131582,6583,99,43.5607724040404,47.5333009709103,2.99594431272044,86,-1.32596876050166,0.086,999,1.32596876050166
102,162.153994352553,165.322704594688,1.11755007459013,9,-2.83540783914951,0.009,999,2.83540783914951,6584,102,41.4410191568627,47.0094571456751,2.90378869648608,29,-1.9176457279935,0.029,999,1.9176457279935
93,161.915198847125,165.318758003581,1.15325537462326,7,-2.95126234080478,0.007,999,2.95126234080478,6585,93,44.5801605376344,48.4493232345464,3.1485316202347,107,-1.22887846259697,0.107,999,1.22887846259697
95,161.894846101232,165.295941712426,1.12601373830305,7,-3.02047434724908,0.007,999,3.02047434724908,6586,95,45.7991543368421,48.145772922101,3.06414086994965,220,-0.765832474698692,0.22,999,0.765832474698692
95,161.763423182531,165.31534776416,1.12720467784989,4,-3.15109105863903,0.004,999,3.15109105863903,6587,95,45.3751998526316,48.1400973465465,3.06135228974577,194,-0.90316214281388,0.194,999,0.90316214281388
100,161.520747476768,165.295511509695,1.0971498330991,1,-3.4405182583538,0.001,999,3.4405182583538,6588,100,45.3282534,47.3748217910711,2.95769108367933,260,-0.691947986848297,0.26,999,0.691947986848297
106,162.254063913028,165.313467717686,1.04069297275115,4,-2.93977559641862,0.004,999,2.93977559641862,6589,106,46.7425163207547,46.4454200694657,2.80268083705648,540,0.10600431107277,0.54,999,-0.10600431107277
111,162.171372382965,165.28777446194,0.986480931426668,1,-3.15911030785759,0.001,999,3.15911030785759,6590,111,43.8741775315315,45.8171055165436,2.72056763171537,248,-0.714162721912187,0.248,999,0.714162721912187
113,162.588971217762,165.284656585816,0.983039213033011,9,-2.74219515591513,0.009,999,2.74219515591513,6591,113,43.1756646548673,45.5869541651563,2.72259308839863,198,-0.885659160953545,0.198,999,0.885659160953545
112,161.999306419884,165.300896403025,0.996179410261207,2,-3.31425238178288,0.002,999,3.31425238178288,6592,112,44.6269961785714,45.6889539484663,2.7355433648574,341,-0.388207251084925,0.341,999,0.388207251084925
44,160.225900008457,165.312831902082,2.07089241026418,16,-2.45639602927329,0.016,999,2.45639602927329,6650,44,46.5922342727273,62.7336142715898,5.55890632614568,2,-2.90369706770257,0.002,999,2.90369706770257
48,155.040798508865,165.273539834774,1.97239894028653,1,-5.18796736142125,0.001,999,5.18796736142125,6651,48,44.602947875,60.7256115191441,5.33989274616734,1,-3.01928604384724,0.001,999,3.01928604384724
50,155.048246275918,165.271217869118,1.91500821061285,1,-5.33834347891809,0.001,999,5.33834347891809,6652,50,45.01883924,59.8574943974374,5.21913530511884,3,-2.84312520943535,0.003,999,2.84312520943535
46,156.720011041546,165.277813601888,2.02091447615386,1,-4.23461886256013,0.001,999,4.23461886256013,6653,46,48.0732494782609,61.5378726966532,5.43985233795987,4,-2.4751817479373,0.004,999,2.4751817479373
43,157.368681512735,165.273773127496,2.05895138287817,2,-3.83937750084734,0.002,999,3.83937750084734,6654,43,55.8428500930233,63.0637368091347,5.62381238296604,97,-1.28398428403885,0.097,999,1.28398428403885
46,159.476071149758,165.281632926042,1.96053112441925,2,-2.96121887787079,0.002,999,2.96121887787079,6655,46,49.1794846086957,61.6186259235322,5.31410166504338,7,-2.34077970255299,0.007,999,2.34077970255299
49,159.418334323129,165.261215388056,1.89180800141398,3,-3.08851694281876,0.003,999,3.08851694281876,6656,49,48.2413998367347,60.348458290944,5.01106405426217,7,-2.41606539511536,0.007,999,2.41606539511536
49,159.935240255102,165.201549297393,1.91782850380471,7,-2.74597495649054,0.007,999,2.74597495649054,6657,49,48.4101259591837,60.3518299918694,5.01330200363544,10,-2.38200372210294,0.01,999,2.38200372210294
47,160.407468817761,165.179252759813,1.97129682237938,16,-2.42063188449344,0.016,999,2.42063188449344,6658,47,51.9389079148936,61.1704370996954,5.21426955172425,25,-1.77043574238488,0.025,999,1.77043574238488
54,160.462454682041,165.183741133923,1.83168321098046,15,-2.5775671380179,0.015,999,2.5775671380179,6659,54,47.8875546666667,58.3574218993438,4.52010131144447,10,-2.31629039069731,0.01,999,2.31629039069731
50,161.508278406531,165.180650580419,1.94675579155962,42,-1.88640618911226,0.042,999,1.88640618911226,6660,50,51.22645632,59.7718411571572,4.75366824463358,39,-1.79764013755147,0.039,999,1.79764013755147
49,161.269789717687,165.187912191774,1.94314310472969,34,-2.01638390119096,0.034,999,2.01638390119096,6661,49,54.2144631020408,60.1123951131131,4.88236450191712,115,-1.20800731054726,0.115,999,1.20800731054726
49,160.592728068027,165.175109145475,1.9650928741249,27,-2.33189033342194,0.027,999,2.33189033342194,6662,49,52.9269029795918,60.2601332090458,4.97178006208157,68,-1.47497076256098,0.068,999,1.47497076256098
56,161.848565598701,165.153449780373,1.77248205147563,37,-1.86455156424322,0.037,999,1.86455156424322,6663,56,50.9910991785714,57.5051964047977,4.47979079554576,69,-1.4541074624965,0.069,999,1.4541074624965
61,161.797936948634,165.195037199452,1.70640994485016,34,-1.9907878883795,0.034,999,1.9907878883795,6664,61,50.4571146229508,55.8312426278738,4.31798297037213,110,-1.24459221858853,0.11,999,1.24459221858853
76,162.371729694737,165.228345143097,1.43670038763795,34,-1.98831675201035,0.034,999,1.98831675201035,6665,76,52.0390647631579,51.7959395976503,3.564521598141,537,0.0682069553553584,0.537,999,-0.0682069553553584
101,164.194009011485,165.247305908492,1.16718673725097,182,-0.902423634017545,0.182,999,0.902423634017545,6666,101,44.6077098019802,47.2831809098604,2.82793596935448,162,-0.946086169161344,0.162,999,0.946086169161344
107,164.485099658614,165.236259343962,1.15971394681219,245,-0.647711176892353,0.245,999,0.647711176892353,6667,107,43.4940659813084,46.4934276022378,2.71265090215957,140,-1.10569392417635,0.14,999,1.10569392417635
103,164.710850926709,165.247569044935,1.16751078685042,296,-0.4597114855566,0.296,999,0.4597114855566,6668,103,45.4734532427184,47.0700738652244,2.72462810598575,282,-0.585995798471862,0.282,999,0.585995798471862
87,164.235056946271,165.249040312695,1.32466197511499,208,-0.765465745580779,0.208,999,0.765465745580779,6669,87,50.6537472873563,49.6971684430407,3.08452085585477,619,0.31012234606872,0.619,999,-0.31012234606872
93,163.729797107527,165.279384030373,1.24634458433166,111,-1.2433053766402,0.111,999,1.2433053766402,6670,93,47.9295598709677,48.646857512265,3.01806373557489,415,-0.237668155527065,0.415,999,0.237668155527065
88,162.590189677116,165.297835774914,1.28143416717812,27,-2.1129810388625,0.027,999,2.1129810388625,6671,88,51.2779462954545,49.5173535183138,3.16046122580114,712,0.557068304704319,0.712,999,-0.557068304704319
82,161.267785465221,165.303826780439,1.33400659880231,6,-3.02550326125917,0.006,999,3.02550326125917,6672,82,50.3463785609756,50.6453869866696,3.37609756714659,473,-0.0885662868880592,0.473,999,0.0885662868880592
78,160.345499029637,165.320408537305,1.38335540640777,4,-3.59626274247636,0.004,999,3.59626274247636,6673,78,51.8335270769231,51.4634769759503,3.54173307890221,539,0.104482775163697,0.539,999,-0.104482775163697
79,160.874008429081,165.321493743339,1.38680258535231,5,-3.20700679479018,0.005,999,3.20700679479018,6674,79,51.4050200759494,51.2500325538957,3.41388657173424,522,0.0453991422377483,0.522,999,-0.0453991422377483
83,160.541850972671,165.313451736536,1.32206917851928,2,-3.60919144125921,0.002,999,3.60919144125921,6675,83,48.8799933493976,50.349970687145,3.26639130911423,327,-0.450030997096306,0.327,999,0.450030997096306
89,162.647334528601,165.319396694248,1.26870689456432,28,-2.10613040497851,0.028,999,2.10613040497851,6676,89,48.832093752809,49.3249167887438,3.10355286961258,439,-0.158793182084999,0.439,999,0.158793182084999
100,162.459439791515,165.301660187273,1.16148496191012,12,-2.44705742128904,0.012,999,2.44705742128904,6677,100,46.69044528,47.4647134264665,2.86572326668452,393,-0.270182454624188,0.393,999,0.270182454624188
100,162.220922926869,165.292112272295,1.15462346544546,8,-2.65990553400174,0.008,999,2.65990553400174,6678,100,46.29901682,47.4414523134735,2.90264995930576,360,-0.393583625132226,0.36,999,0.393583625132226
103,162.160412458024,165.307900513499,1.11948130165714,6,-2.81155929162508,0.006,999,2.81155929162508,6679,103,47.6751701941748,46.9989585936227,2.85162427044508,595,0.237132082077022,0.595,999,-0.237132082077022
100,162.983767399596,165.324406637159,1.13429355351046,30,-2.0635215904376,0.03,999,2.0635215904376,6680,100,48.39139406,47.4524674903704,2.94931755518649,628,0.318353840188721,0.628,999,-0.318353840188721
99,162.721551735312,165.319371860457,1.14891774742222,17,-2.2611019204577,0.017,999,2.2611019204577,6681,99,46.2813614141414,47.5799174624119,2.99481526795506,335,-0.43360138508883,0.335,999,0.43360138508883
96,162.6663018,165.312051496592,1.18206665394373,20,-2.23824070137209,0.02,999,2.23824070137209,6682,96,46.0171799375,48.0085457147564,3.05851886631888,264,-0.65108827648108,0.264,999,0.65108827648108
103,162.513924582905,165.301630444303,1.13116999680619,15,-2.46444466284413,0.015,999,2.46444466284413,6683,103,44.4758311650485,46.9162671858655,2.90911317722816,200,-0.838893460701384,0.2,999,0.838893460701384
106,162.862522086253,165.302017614901,1.10439725943051,26,-2.2088931386028,0.026,999,2.2088931386028,6684,106,43.9432228679245,46.4497267467279,2.86710183554922,186,-0.874229107499833,0.186,999,0.874229107499833
99,161.472691666873,165.306844172481,1.1482627583604,3,-3.33908983609591,0.003,999,3.33908983609591,6685,99,42.1672641414141,47.5498348194255,3.01799518997481,37,-1.78349213275461,0.037,999,1.78349213275461
101,161.861407104951,165.318078434233,1.11734670232369,5,-3.09364257494496,0.005,999,3.09364257494496,6686,101,41.3809759207921,47.1974331074441,2.96210658327308,25,-1.96362184247432,0.025,999,1.96362184247432
96,162.57585115,165.317988366257,1.13134512389416,16,-2.4237848896351,0.016,999,2.4237848896351,6687,96,45.4045314583333,47.9494217543585,3.04982651488938,203,-0.834437724113466,0.203,999,0.834437724113466
91,162.185936160684,165.298624603428,1.14961749069798,8,-2.70758619099818,0.008,999,2.70758619099818,6688,91,47.2107776483516,48.827338960895,3.2167504341645,300,-0.502544833871512,0.3,999,0.502544833871512
94,161.556168856097,165.324303994397,1.12399822522063,3,-3.35243869051497,0.003,999,3.35243869051497,6689,94,46.5679727021277,48.3133975898239,3.07085023918092,293,-0.56838489400309,0.293,999,0.56838489400309
97,161.458133623711,165.299276747765,1.0904121889008,1,-3.52265240901762,0.001,999,3.52265240901762,6690,97,45.5075637113402,47.8619466239848,3.0130601112942,229,-0.781392612719342,0.229,999,0.781392612719342
97,161.92315074012,165.296613598854,1.1086090972028,3,-3.04296876802229,0.003,999,3.04296876802229,6691,97,45.8959120618557,47.8271374924409,3.03687633847511,272,-0.635924948974029,0.272,999,0.635924948974029
103,162.287523335618,165.301786079279,1.04240980712622,4,-2.8916293026553,0.004,999,2.8916293026553,6692,103,46.3255579417476,46.9495710047912,2.91030923172229,406,-0.214414693889537,0.406,999,0.214414693889537
103,162.672738872644,165.295598239224,1.04373377809232,8,-2.51295820987407,0.008,999,2.51295820987407,6693,103,45.3261900582524,46.9524899887655,2.88831507875336,272,-0.563061814992486,0.272,999,0.563061814992486
109,162.559435511043,165.297613538156,1.02224247826258,4,-2.67859933952924,0.004,999,2.67859933952924,6694,109,45.7388255779817,46.1275200449808,2.79405974076521,428,-0.139114587039092,0.428,999,0.139114587039092
44,159.334484054968,165.31506779271,2.05592488322533,6,-2.90895051007877,0.006,999,2.90895051007877,6752,44,46.2434083636364,62.7501087593048,5.58940044060483,2,-2.95321485212503,0.002,999,2.95321485212503
47,155.784124501388,165.298331245818,1.9888430019046,1,-4.7837897387168,0.001,999,4.7837897387168,6753,47,44.3116503829787,61.1212838713181,5.36846207130407,1,-3.13118231349562,0.001,999,3.13118231349562
49,154.240596258503,165.265673846305,1.94787813733377,1,-5.6600448336528,0.001,999,5.6600448336528,6754,49,43.5974568163265,60.3248957713223,5.2662788343403,1,-3.1763299060277,0.001,999,3.1763299060277
45,157.023075193939,165.247654657173,2.04257651327466,1,-4.02657105365825,0.001,999,4.02657105365825,6755,45,48.5703434222222,61.9317414603492,5.42620958156239,6,-2.46238149066845,0.006,999,2.46238149066845
44,157.548622852008,165.263837687411,2.04345024544859,1,-3.77558242613798,0.001,999,3.77558242613798,6756,44,51.4940366363636,62.5593291489671,5.48638896018252,21,-2.01686256532482,0.021,999,2.01686256532482
46,159.737767530435,165.275088488147,1.97459711264296,4,-2.80427886896922,0.004,999,2.80427886896922,6757,46,47.9130050434783,61.6437863552248,5.26558545905919,4,-2.60764570597243,0.004,999,2.60764570597243
48,159.600054225177,165.247443787138,1.92968656255509,5,-2.92658386680333,0.005,999,2.92658386680333,6758,48,47.7864764166667,60.8050797592593,5.05043992153845,8,-2.57771670287029,0.008,999,2.57771670287029
46,160.29060571401,165.204808143329,1.99295048073964,9,-2.46579254066331,0.009,999,2.46579254066331,6759,46,49.1744661304348,61.7020073385995,5.25495506921585,10,-2.38394830082421,0.01,999,2.38394830082421
48,160.818642515957,165.227528624601,1.95206224492813,23,-2.25857864937373,0.023,999,2.25857864937373,6760,48,51.81025825,60.6497960843343,5.02440897800876,35,-1.75931893144526,0.035,999,1.75931893144526
54,161.589244268344,165.17878106568,1.86016311565182,34,-1.92968926602886,0.034,999,1.92968926602886,6761,54,49.5008262222222,58.262083881437,4.52897205501313,21,-1.93449143708381,0.021,999,1.93449143708381
51,161.861551000784,165.162763240713,1.90781072733917,54,-1.73036674583162,0.054,999,1.73036674583162,6762,51,50.5846738431373,59.3344456804648,4.78817390700852,28,-1.82737135435293,0.028,999,1.82737135435293
46,160.47609853913,165.209248055102,2.06372385093653,23,-2.29349944946564,0.023,999,2.29349944946564,6763,46,52.352305173913,61.6232004081908,5.11906195301374,36,-1.81105353273166,0.036,999,1.81105353273166
47,160.640784099907,165.187626094981,2.02948724853608,24,-2.24038953600397,0.024,999,2.24038953600397,6764,47,51.714013106383,61.1791185710817,5.17459773769122,32,-1.82914806995642,0.032,999,1.82914806995642
50,160.43194067102,165.204550090537,1.94322845522485,19,-2.45602075591489,0.019,999,2.45602075591489,6765,50,52.54343372,59.883057213053,4.86376159886536,64,-1.5090426090714,0.064,999,1.5090426090714
57,160.263642498747,165.2629532187,1.74817794304366,9,-2.85972645968121,0.009,999,2.85972645968121,6766,57,51.8109178245614,57.1988061575259,4.43399270329977,109,-1.21513243108291,0.109,999,1.21513243108291
70,161.523386792547,165.296678001286,1.50255280703531,12,-2.51125364185015,0.012,999,2.51125364185015,6767,70,52.9048582,53.2586088075218,3.86508539476931,466,-0.0915246550569207,0.466,999,0.0915246550569207
99,163.569133054216,165.242438596861,1.17451717894897,76,-1.42467523901447,0.076,999,1.42467523901447,6768,99,45.580774020202,47.5902542177936,2.89007310806988,232,-0.695304278628976,0.232,999,0.695304278628976
108,164.474492560748,165.2386018817,1.13883387581096,255,-0.670957667472231,0.255,999,0.670957667472231,6769,108,45.0178025925926,46.347428197086,2.68292071998579,304,-0.495588853814668,0.304,999,0.495588853814668
105,164.420735160073,165.233478162677,1.15819279666593,221,-0.701733774327515,0.221,999,0.701733774327515,6770,105,45.2783772761905,46.7628612185328,2.71037107938847,304,-0.547705055455831,0.304,999,0.547705055455831
90,164.247414867416,165.251314317421,1.26695968805876,210,-0.792368896553644,0.21,999,0.792368896553644,6771,90,50.1230320222222,49.1920954661106,3.02257165463365,601,0.307994867444921,0.601,999,-0.307994867444921
92,163.688276998089,165.276328291074,1.24932520990271,100,-1.2711272296418,0.1,999,1.2711272296418,6772,92,49.5817049782609,48.819063606846,3.03650983953925,594,0.251157220531389,0.594,999,-0.251157220531389
90,162.626244957803,165.283925436618,1.25221761360411,24,-2.1223790896583,0.024,999,2.1223790896583,6773,90,51.5522414222222,49.171349345857,3.12624981829814,775,0.761580876368147,0.775,999,-0.761580876368147
86,161.1739599513,165.311722010703,1.28494807445344,4,-3.22017841939882,0.004,999,3.22017841939882,6774,86,49.7357215348837,49.8594364381358,3.23517782500534,493,-0.038240526469942,0.493,999,0.038240526469942
82,160.619802355315,165.317296375738,1.33627395049246,4,-3.5153675028177,0.004,999,3.5153675028177,6775,82,51.6706051463415,50.607436443419,3.36336335768559,620,0.316102838098951,0.62,999,-0.316102838098951
84,160.948464307516,165.326765447926,1.32535650068027,3,-3.30348939184499,0.003,999,3.30348939184499,6776,84,49.9123515238095,50.2075401732685,3.25664782132021,477,-0.0906418703080148,0.477,999,0.0906418703080148
83,161.441099589774,165.302723045437,1.34809325162357,6,-2.86450766741299,0.006,999,2.86450766741299,6777,83,50.8561035180723,50.5087679019501,3.23300476498372,546,0.107434303804342,0.546,999,-0.107434303804342
90,162.135007234956,165.321975940847,1.26139274171742,11,-2.5265475220281,0.011,999,2.5265475220281,6778,90,48.5711706,49.1607052414192,3.07369256248825,424,-0.191800132717877,0.424,999,0.191800132717877
93,161.532314143525,165.31424905454,1.20499894292214,4,-3.13853794912328,0.004,999,3.13853794912328,6779,93,47.8992623870968,48.6516305062051,3.02600385139345,414,-0.248634223899584,0.414,999,0.248634223899584
93,161.612523189808,165.314015568788,1.21408315699788,5,-3.04879641698726,0.005,999,3.04879641698726,6780,93,48.6730940645161,48.6000963888835,3.06247733734157,506,0.0238361521055329,0.506,999,-0.0238361521055329
95,161.777415951176,165.331970768461,1.17632258780158,7,-3.02175173217409,0.007,999,3.02175173217409,6781,95,46.9223130105263,48.2885511972604,3.06962987084596,327,-0.445082385896114,0.327,999,0.445082385896114
98,162.532236757416,165.322365235059,1.14381752793238,12,-2.43931257347136,0.012,999,2.43931257347136,6782,98,47.5416730612245,47.767902886274,2.99334899458185,477,-0.0755774971308169,0.477,999,0.0755774971308169
96,162.89358888114,165.317434888515,1.16073930561011,27,-2.08819154797306,0.027,999,2.08819154797306,6783,96,45.4736426041667,48.0514243212588,3.0387326551986,201,-0.848308163168643,0.201,999,0.848308163168643
96,162.53802153114,165.308070903214,1.1809703203326,15,-2.34557069249078,0.015,999,2.34557069249078,6784,96,45.2996681666667,48.0291924666959,3.03970922272532,192,-0.897955725377568,0.192,999,0.897955725377568
99,162.568407560915,165.302176297911,1.148107091283,19,-2.38110953041876,0.019,999,2.38110953041876,6785,99,43.2277614343434,47.5366455045551,2.97499076571194,77,-1.44836888903098,0.077,999,1.44836888903098
106,162.923764132615,165.295508626609,1.10755585082496,29,-2.14142202601165,0.029,999,2.14142202601165,6786,106,43.8568429056604,46.4789890694657,2.8605928459937,176,-0.916644312900969,0.176,999,0.916644312900969
97,162.087313933419,165.321317116051,1.158670347509,9,-2.79113312046423,0.009,999,2.79113312046423,6787,97,44.2303883298969,47.8187962440172,3.04254544190148,124,-1.17940980098483,0.124,999,1.17940980098483
102,161.882072618132,165.301120918821,1.11698917934106,5,-3.060950243677,0.005,999,3.060950243677,6788,102,43.989773372549,47.0423172788867,2.87811469135661,143,-1.06060537319966,0.143,999,1.06060537319966
95,162.704295559239,165.318070770277,1.1415271975911,17,-2.2897178591575,0.017,999,2.2897178591575,6789,95,46.2184670105263,48.1384950272799,3.11238924308412,269,-0.616898423299719,0.269,999,0.616898423299719
92,161.927578374104,165.318663964269,1.18038795573562,5,-2.8728568210878,0.005,999,2.8728568210878,6790,92,48.9482104347826,48.6403962391304,3.14334309789232,541,0.0979257389556279,0.541,999,-0.0979257389556279
93,161.222763377747,165.306705419199,1.15847302047942,2,-3.52528023463399,0.002,999,3.52528023463399,6791,93,46.6472204731183,48.4373403167684,3.09220433874587,288,-0.578913825719595,0.288,999,0.578913825719595
92,161.869179862398,165.290291129741,1.13976811187673,4,-3.00158535029499,0.004,999,3.00158535029499,6792,92,47.093599826087,48.6642948189276,3.13657692010866,306,-0.500767248133121,0.306,999,0.500767248133121
95,161.682774578275,165.288450715695,1.11530856151734,2,-3.2328955966358,0.002,999,3.2328955966358,6793,95,46.3357212421053,48.1887652289974,3.07782714946655,278,-0.60206239561352,0.278,999,0.60206239561352
98,162.319574032401,165.280248633038,1.097368892851,12,-2.69797569434038,0.012,999,2.69797569434038,6794,98,44.322629877551,47.7235651697616,3.04366036926995,131,-1.11738330812065,0.131,999,1.11738330812065
98,162.592973569535,165.268405758493,1.10194015959677,14,-2.42792874518467,0.014,999,2.42792874518467,6795,98,44.3377967959184,47.7222474267533,3.03862377659864,144,-1.11381035615518,0.144,999,1.11381035615518
102,162.749443380314,165.27658934306,1.07046856166152,16,-2.36078484997544,0.016,999,2.36078484997544,6796,102,43.2837535098039,47.0523881591592,2.95863139166888,99,-1.27377633454685,0.099,999,1.27377633454685
44,158.989466906977,165.338189304677,2.05227936558548,5,-3.09349813878232,0.005,999,3.09349813878232,6854,44,46.0525503181818,62.7531662087542,5.58650277004562,3,-2.9894580881835,0.003,999,2.9894580881835
