"lizard_ntaxa.x","lizard_mpd.obs","lizard_mpd.rand.mean","lizard_mpd.rand.sd","lizard_mpd.obs.rank","lizard_mpd.obs.z","lizard_mpd.obs.p","lizard_runs.x","lizard_NRI","grid_id","lizard_ntaxa.y","lizard_mntd.obs","lizard_mntd.rand.mean","lizard_mntd.rand.sd","lizard_mntd.obs.rank","lizard_mntd.obs.z","lizard_mntd.obs.p","lizard_runs.y","lizard_NTI"
1,NA,NA,NA,NA,NA,NA,999,NA,4426,1,NA,NA,NA,NA,NA,NA,999,NA
2,46.349462,333.929007437437,88.4393945322586,3.5,-3.25171318684844,0.0035,999,3.25171318684844,4427,2,46.349462,330.916699337337,95.5790978423097,7.5,-2.97729570336422,0.0075,999,2.97729570336422
3,268.879955333333,331.159920222222,55.3060271230365,78.5,-1.12609724705659,0.0785,999,1.12609724705659,4428,3,157.614708666667,294.433650901568,80.2497788216274,39.5,-1.70491363644766,0.0395,999,1.70491363644766
3,268.879955333333,331.159920222222,55.3060271230365,78.5,-1.12609724705659,0.0785,999,1.12609724705659,4429,3,157.614708666667,294.433650901568,80.2497788216274,39.5,-1.70491363644766,0.0395,999,1.70491363644766
4,296.279828333333,332.774355243577,40.5679360641782,169,-0.899590426599703,0.169,999,0.899590426599703,4430,4,239.5440815,263.366593521522,68.7217946675718,360,-0.346651482790259,0.36,999,0.346651482790259
8,304.420531071429,333.055999445231,20.6263500930053,85,-1.3882954688873,0.085,999,1.3882954688873,4431,8,160.524031,195.711064883133,36.9941497927157,158,-0.951151305822459,0.158,999,0.951151305822459
12,306.572864181818,332.86066961783,13.7198077926907,46,-1.91604764682029,0.046,999,1.91604764682029,4432,12,117.0479495,163.750775676844,26.0531335202397,35,-1.79259919504737,0.035,999,1.79259919504737
13,320.667954589744,332.934836202818,12.4418820643009,153,-0.985934567590188,0.153,999,0.985934567590188,4433,13,155.648589846154,158.220738938015,25.1285569286089,467,-0.102359602231384,0.467,999,0.102359602231384
16,324.788922183333,332.693513178854,10.7485661659624,194,-0.735408879051423,0.194,999,0.735408879051423,4434,16,147.653364875,146.597148221096,20.7457333357268,539,0.0509124761613012,0.539,999,-0.0509124761613012
15,326.083782857143,332.680197421717,11.3994984092026,240,-0.578658317040419,0.24,999,0.578658317040419,4435,15,153.969285466667,150.215309362696,21.8900284405644,594,0.171492518347494,0.594,999,-0.171492518347494
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4507,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4508,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4509,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
12,299.494524363636,333.681307793688,13.2302223636126,25,-2.58399159821199,0.025,999,2.58399159821199,4510,12,93.7975026666667,165.66481098999,26.3234579269327,3,-2.73016214369742,0.003,999,2.73016214369742
11,287.147400581818,333.469979627955,14.6268861236441,15,-3.16694740456463,0.015,999,3.16694740456463,4511,11,78.6330185454545,171.664680997907,28.1972470767834,1,-3.2993172063613,0.001,999,3.2993172063613
11,287.147400581818,333.469979627955,14.6268861236441,15,-3.16694740456463,0.015,999,3.16694740456463,4512,11,78.6330185454545,171.664680997907,28.1972470767834,1,-3.2993172063613,0.001,999,3.2993172063613
8,241.8165705,333.523536695946,18.5246477976439,2,-4.95053764032208,0.002,999,4.95053764032208,4513,8,43.1003145,196.813051414915,37.8529824793858,1,-4.0607827137168,0.001,999,4.0607827137168
7,236.359054571429,333.668282146909,21.6178116282892,5,-4.50134496722788,0.005,999,4.50134496722788,4514,7,34.9137748571429,209.577718729015,42.166227175906,1,-4.14227109158288,0.001,999,4.14227109158288
6,222.110589333333,333.420036123724,25.0076049239085,6,-4.45102388369759,0.006,999,4.45102388369759,4515,6,49.010532,224.864505802135,47.8863449549864,1,-3.67231982243455,0.001,999,3.67231982243455
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4516,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4517,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4518,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4519,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4520,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4521,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4522,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4523,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4524,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4525,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4526,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
2,46.349462,337.739521419419,85.9032202723378,4.5,-3.39207376039722,0.0045,999,3.39207376039722,4527,2,46.349462,333.427992098098,89.0039726991974,3.5,-3.22545748680594,0.0035,999,3.22545748680594
1,NA,NA,NA,NA,NA,NA,999,NA,4528,1,NA,NA,NA,NA,NA,NA,999,NA
2,46.349462,333.929007437437,88.4393945322586,3.5,-3.25171318684844,0.0035,999,3.25171318684844,4529,2,46.349462,330.916699337337,95.5790978423097,7.5,-2.97729570336422,0.0075,999,2.97729570336422
3,268.879955333333,331.159920222222,55.3060271230365,78.5,-1.12609724705659,0.0785,999,1.12609724705659,4530,3,157.614708666667,294.433650901568,80.2497788216274,39.5,-1.70491363644766,0.0395,999,1.70491363644766
3,268.879955333333,331.159920222222,55.3060271230365,78.5,-1.12609724705659,0.0785,999,1.12609724705659,4531,3,157.614708666667,294.433650901568,80.2497788216274,39.5,-1.70491363644766,0.0395,999,1.70491363644766
2,380.145202,330.962036924925,93.1506630558095,509,0.527995866713348,0.509,999,-0.527995866713348,4532,2,380.145202,335.722908412412,87.8343307923672,525.5,0.505750919792378,0.5255,999,-0.505750919792378
3,382.442320666667,331.543644596597,56.4290262193443,899.5,0.901994584705798,0.8995,999,-0.901994584705798,4533,3,381.293761333333,295.990778148148,79.0043152611762,933.5,1.07972561882457,0.9335,999,-1.07972561882457
6,321.206226666667,333.147308583383,24.1314723920222,251.5,-0.494834369106479,0.2515,999,0.494834369106479,4534,6,201.988152333333,222.929477723056,46.1629245143927,327,-0.453639486882898,0.327,999,0.453639486882898
10,320.501352311111,332.542780647203,15.9337034929098,201,-0.755720623359775,0.201,999,0.755720623359775,4535,10,150.3863738,177.696356625626,30.6972405362329,184,-0.88965595436472,0.184,999,0.88965595436472
13,324.194891615385,332.663144682696,12.8750330287282,206,-0.657726706286157,0.206,999,0.657726706286157,4536,13,147.271073692308,158.4753343927,24.455350628598,343,-0.458151709642243,0.343,999,0.458151709642243
14,324.91970767033,332.87304498548,11.9915995963814,201,-0.663242401585046,0.201,999,0.663242401585046,4537,14,142.395822,153.859674680252,23.0363504404311,333,-0.497641877340582,0.333,999,0.497641877340582
10,294.182612444444,333.726740268624,15.7238072210976,24,-2.51492067208258,0.024,999,2.51492067208258,4609,10,101.1694344,179.780120791191,30.476658621334,3,-2.57937352542194,0.003,999,2.57937352542194
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4610,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4611,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
11,302.027174290909,333.651332616344,14.5440992078838,38,-2.17436349088517,0.038,999,2.17436349088517,4612,11,98.8977310909091,172.356815408135,28.3341938579681,5,-2.59259482325339,0.005,999,2.59259482325339
11,287.147400581818,333.469979627955,14.6268861236441,15,-3.16694740456463,0.015,999,3.16694740456463,4613,11,78.6330185454545,171.664680997907,28.1972470767834,1,-3.2993172063613,0.001,999,3.2993172063613
12,299.494524363636,333.681307793688,13.2302223636126,25,-2.58399159821199,0.025,999,2.58399159821199,4614,12,93.7975026666667,165.66481098999,26.3234579269327,3,-2.73016214369742,0.003,999,2.73016214369742
9,241.072052611111,333.760760915666,17.0382003251345,2,-5.44005273654527,0.002,999,5.44005273654527,4615,9,49.4676231111111,187.007234889779,34.1351566631137,1,-4.02926557906478,0.001,999,4.02926557906478
7,236.359054571429,333.668282146909,21.6178116282892,5,-4.50134496722788,0.005,999,4.50134496722788,4616,7,34.9137748571429,209.577718729015,42.166227175906,1,-4.14227109158288,0.001,999,4.14227109158288
6,222.110589333333,333.420036123724,25.0076049239085,6,-4.45102388369759,0.006,999,4.45102388369759,4617,6,49.010532,224.864505802135,47.8863449549864,1,-3.67231982243455,0.001,999,3.67231982243455
5,172.5147196,333.029751162563,30.7937835511702,2,-5.21257906797435,0.002,999,5.21257906797435,4618,5,93.9554792,242.879220462462,56.1159871701065,3,-2.65385585770815,0.003,999,2.65385585770815
5,172.5147196,333.029751162563,30.7937835511702,2,-5.21257906797435,0.002,999,5.21257906797435,4619,5,93.9554792,242.879220462462,56.1159871701065,3,-2.65385585770815,0.003,999,2.65385585770815
5,172.5147196,333.029751162563,30.7937835511702,2,-5.21257906797435,0.002,999,5.21257906797435,4620,5,93.9554792,242.879220462462,56.1159871701065,3,-2.65385585770815,0.003,999,2.65385585770815
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4621,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4622,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4623,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4624,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4625,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4626,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4627,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4628,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
2,46.349462,337.739521419419,85.9032202723378,4.5,-3.39207376039722,0.0045,999,3.39207376039722,4629,2,46.349462,333.427992098098,89.0039726991974,3.5,-3.22545748680594,0.0035,999,3.22545748680594
2,46.349462,337.739521419419,85.9032202723378,4.5,-3.39207376039722,0.0045,999,3.39207376039722,4630,2,46.349462,333.427992098098,89.0039726991974,3.5,-3.22545748680594,0.0035,999,3.22545748680594
5,232.9524968,332.372671542142,32.7932750127099,17,-3.03172448325485,0.017,999,3.03172448325485,4631,5,139.6451592,240.87577693974,56.0181527301228,36,-1.80710381913941,0.036,999,1.80710381913941
4,275.181467333333,331.410416730731,40.5162236050229,86.5,-1.38781318677555,0.0865,999,1.38781318677555,4632,4,176.2489985,262.242701325325,66.9733613443602,112.5,-1.28399860928537,0.1125,999,1.28399860928537
5,256.9975178,331.351180609209,32.1805375413741,35,-2.31051649505897,0.035,999,2.31051649505897,4633,5,124.3437996,240.212548538539,58.1065035262459,24,-1.99407539443846,0.024,999,1.99407539443846
3,330.814090666667,332.4131671665,56.1542871504966,460,-0.0284764811553483,0.46,999,0.0284764811553483,4634,3,281.482979333333,293.039891795128,78.6400747166847,493,-0.146959581402116,0.493,999,0.146959581402116
4,357.202485333333,332.717819215549,39.1529305940129,798.5,0.625359730327021,0.7985,999,-0.625359730327021,4635,4,307.0099545,265.647403439439,66.6121344102999,794,0.620946189860641,0.794,999,-0.620946189860641
6,323.414511733333,333.058469280347,24.2157645650543,269,-0.398251210326467,0.269,999,0.398251210326467,4636,6,165.319900666667,223.149285581915,47.4091200797776,118,-1.21979452092628,0.118,999,1.21979452092628
8,314.359743,333.007808846704,19.0659960349545,152,-0.978079813533767,0.152,999,0.978079813533767,4637,8,165.9055685,194.777156671171,37.7550398474518,209,-0.764708189630471,0.209,999,0.764708189630471
10,317.432880177778,332.8470119001,16.5184984584163,140,-0.933143636579677,0.14,999,0.933143636579677,4638,10,149.5228244,177.380367667668,31.5519475678793,179,-0.882910419641649,0.179,999,0.882910419641649
12,324.541017424242,332.720549356705,13.6943217921767,222,-0.597293685411685,0.222,999,0.597293685411685,4639,12,148.149287,164.268245112112,26.6735271722409,297,-0.604305460167527,0.297,999,0.604305460167527
13,329.723755692308,332.317798713829,13.1944737548273,344,-0.196600718582841,0.344,999,0.196600718582841,4640,13,161.060709076923,159.86676206699,24.7988515955684,532,0.0481452540385523,0.532,999,-0.0481452540385523
10,294.182612444444,333.726740268624,15.7238072210976,24,-2.51492067208258,0.024,999,2.51492067208258,4711,10,101.1694344,179.780120791191,30.476658621334,3,-2.57937352542194,0.003,999,2.57937352542194
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4712,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4713,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4714,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,269.575818088889,333.42648145857,16.0989705045169,8,-3.96613332211311,0.008,999,3.96613332211311,4715,10,82.8799488,179.214025122122,30.4404190296982,1,-3.16467642012868,0.001,999,3.16467642012868
10,269.575818088889,333.42648145857,16.0989705045169,8,-3.96613332211311,0.008,999,3.96613332211311,4716,10,82.8799488,179.214025122122,30.4404190296982,1,-3.16467642012868,0.001,999,3.16467642012868
9,241.072052611111,333.760760915666,17.0382003251345,2,-5.44005273654527,0.002,999,5.44005273654527,4717,9,49.4676231111111,187.007234889779,34.1351566631137,1,-4.02926557906478,0.001,999,4.02926557906478
8,241.8165705,333.523536695946,18.5246477976439,2,-4.95053764032208,0.002,999,4.95053764032208,4718,8,43.1003145,196.813051414915,37.8529824793858,1,-4.0607827137168,0.001,999,4.0607827137168
6,222.110589333333,333.420036123724,25.0076049239085,6,-4.45102388369759,0.006,999,4.45102388369759,4719,6,49.010532,224.864505802135,47.8863449549864,1,-3.67231982243455,0.001,999,3.67231982243455
5,172.5147196,333.029751162563,30.7937835511702,2,-5.21257906797435,0.002,999,5.21257906797435,4720,5,93.9554792,242.879220462462,56.1159871701065,3,-2.65385585770815,0.003,999,2.65385585770815
5,172.5147196,333.029751162563,30.7937835511702,2,-5.21257906797435,0.002,999,5.21257906797435,4721,5,93.9554792,242.879220462462,56.1159871701065,3,-2.65385585770815,0.003,999,2.65385585770815
5,172.5147196,333.029751162563,30.7937835511702,2,-5.21257906797435,0.002,999,5.21257906797435,4722,5,93.9554792,242.879220462462,56.1159871701065,3,-2.65385585770815,0.003,999,2.65385585770815
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4723,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4724,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4725,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4726,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4727,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4728,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4729,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
4,273.372060333333,332.458060415749,38.8368681440373,87.5,-1.52138941439044,0.0875,999,1.52138941439044,4730,4,175.344295,267.038660607608,66.8899696681515,87,-1.37082384791791,0.087,999,1.37082384791791
3,170.217732666667,331.874950469803,52.3675049862803,20,-3.08697574661021,0.02,999,3.08697574661021,4731,3,108.283597333333,295.139848958292,77.7916550075813,12,-2.40200895078975,0.012,999,2.40200895078975
3,170.217732666667,331.874950469803,52.3675049862803,20,-3.08697574661021,0.02,999,3.08697574661021,4732,3,108.283597333333,295.139848958292,77.7916550075813,12,-2.40200895078975,0.012,999,2.40200895078975
6,232.037547333333,332.268056988589,26.1822281406262,8,-3.82818869031739,0.008,999,3.82818869031739,4733,6,102.491466666667,222.5835536333,47.7635450493146,4,-2.51430430556696,0.004,999,2.51430430556696
4,275.181467333333,331.410416730731,40.5162236050229,86.5,-1.38781318677555,0.0865,999,1.38781318677555,4734,4,176.2489985,262.242701325325,66.9733613443602,112.5,-1.28399860928537,0.1125,999,1.28399860928537
4,275.181467333333,331.410416730731,40.5162236050229,86.5,-1.38781318677555,0.0865,999,1.38781318677555,4735,4,176.2489985,262.242701325325,66.9733613443602,112.5,-1.28399860928537,0.1125,999,1.28399860928537
3,330.814090666667,332.4131671665,56.1542871504966,460,-0.0284764811553483,0.46,999,0.0284764811553483,4736,3,281.482979333333,293.039891795128,78.6400747166847,493,-0.146959581402116,0.493,999,0.146959581402116
3,330.814090666667,334.137110286286,52.7038609643005,470,-0.063050781457367,0.47,999,0.063050781457367,4737,3,281.482979333333,295.215962010677,78.4195489905118,478,-0.175121928831873,0.478,999,0.175121928831873
7,314.406949809524,333.023572851232,21.0256881041699,166,-0.885422771871911,0.166,999,0.885422771871911,4738,7,157.938613714286,208.152080334048,41.4199651947508,124,-1.21230103366012,0.124,999,1.21230103366012
9,308.220327555556,332.941886009788,17.1735699491919,84,-1.43951190855313,0.084,999,1.43951190855313,4739,9,160.099493333333,185.345884297186,33.6402597384009,233,-0.750481451694429,0.233,999,0.750481451694429
12,312.562558484848,332.729541053614,13.8891568485244,78,-1.45199473148064,0.078,999,1.45199473148064,4740,12,142.023232,163.973057212212,26.8577932469657,200,-0.817260934670872,0.2,999,0.817260934670872
15,323.053437904762,332.614413530388,11.3208813807734,166,-0.844543397642464,0.166,999,0.844543397642464,4741,15,154.617116266667,149.899647023156,22.2985894944709,599,0.211559087388909,0.599,999,-0.211559087388909
41,331.683580934146,332.986299878339,5.10123812872575,340,-0.255373090085168,0.34,999,0.255373090085168,4749,41,103.551331902439,111.332561356478,9.93853658065624,229,-0.782935132440355,0.229,999,0.782935132440355
40,331.76919475641,333.022245703949,5.16834350152691,345,-0.242447303893087,0.345,999,0.242447303893087,4750,40,102.34231485,112.143279335886,10.2565260897128,172,-0.955583245258469,0.172,999,0.955583245258469
11,305.044158654545,333.646109409555,14.4640177771964,47,-1.97745544810534,0.047,999,1.97745544810534,4813,11,106.440192,172.429790879607,28.4992892671425,7,-2.31548226557663,0.007,999,2.31548226557663
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4814,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4815,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,290.495187111111,333.652142481437,15.7257688967947,23,-2.74434627988983,0.023,999,2.74434627988983,4816,10,92.8727274,179.883655864665,30.2130870601688,1,-2.87990857377083,0.001,999,2.87990857377083
10,269.575818088889,333.42648145857,16.0989705045169,8,-3.96613332211311,0.008,999,3.96613332211311,4817,10,82.8799488,179.214025122122,30.4404190296982,1,-3.16467642012868,0.001,999,3.16467642012868
10,269.575818088889,333.42648145857,16.0989705045169,8,-3.96613332211311,0.008,999,3.96613332211311,4818,10,82.8799488,179.214025122122,30.4404190296982,1,-3.16467642012868,0.001,999,3.16467642012868
10,269.575818088889,333.42648145857,16.0989705045169,8,-3.96613332211311,0.008,999,3.96613332211311,4819,10,82.8799488,179.214025122122,30.4404190296982,1,-3.16467642012868,0.001,999,3.16467642012868
8,241.8165705,333.523536695946,18.5246477976439,2,-4.95053764032208,0.002,999,4.95053764032208,4820,8,43.1003145,196.813051414915,37.8529824793858,1,-4.0607827137168,0.001,999,4.0607827137168
6,222.110589333333,333.420036123724,25.0076049239085,6,-4.45102388369759,0.006,999,4.45102388369759,4821,6,49.010532,224.864505802135,47.8863449549864,1,-3.67231982243455,0.001,999,3.67231982243455
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4822,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
4,204.480227666667,333.190051632966,40.2892549885591,17,-3.19464393180884,0.017,999,3.19464393180884,4823,4,108.0206015,268.899870971972,64.7085947223566,12,-2.48621176463888,0.012,999,2.48621176463888
5,245.6866622,333.747418090991,33.1854743361175,25,-2.65359340653298,0.025,999,2.65359340653298,4824,5,51.2736404,247.359358207808,55.7153123558842,1,-3.51942239065808,0.001,999,3.51942239065808
5,245.6866622,333.747418090991,33.1854743361175,25,-2.65359340653298,0.025,999,2.65359340653298,4825,5,51.2736404,247.359358207808,55.7153123558842,1,-3.51942239065808,0.001,999,3.51942239065808
5,245.6866622,333.747418090991,33.1854743361175,25,-2.65359340653298,0.025,999,2.65359340653298,4826,5,51.2736404,247.359358207808,55.7153123558842,1,-3.51942239065808,0.001,999,3.51942239065808
3,266.467412666667,334.735032705372,52.8513157117407,61,-1.29169196867392,0.061,999,1.29169196867392,4827,3,156.408437333333,296.763489468802,77.4531280958407,33,-1.81212890410047,0.033,999,1.81212890410047
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4828,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4829,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
4,323.306307333333,333.467848628962,37.3400634063657,287.5,-0.272135084106381,0.2875,999,0.272135084106381,4830,4,212.3426285,269.02021105956,65.8844163803786,181,-0.860257791953956,0.181,999,0.860257791953956
4,273.372060333333,332.458060415749,38.8368681440373,87.5,-1.52138941439044,0.0875,999,1.52138941439044,4831,4,175.344295,267.038660607608,66.8899696681515,87,-1.37082384791791,0.087,999,1.37082384791791
4,273.372060333333,332.458060415749,38.8368681440373,87.5,-1.52138941439044,0.0875,999,1.52138941439044,4832,4,175.344295,267.038660607608,66.8899696681515,87,-1.37082384791791,0.087,999,1.37082384791791
3,170.217732666667,331.874950469803,52.3675049862803,20,-3.08697574661021,0.02,999,3.08697574661021,4833,3,108.283597333333,295.139848958292,77.7916550075813,12,-2.40200895078975,0.012,999,2.40200895078975
3,170.217732666667,331.874950469803,52.3675049862803,20,-3.08697574661021,0.02,999,3.08697574661021,4834,3,108.283597333333,295.139848958292,77.7916550075813,12,-2.40200895078975,0.012,999,2.40200895078975
5,256.9975178,331.758804838839,30.437997340397,28,-2.45618284944182,0.028,999,2.45618284944182,4835,5,124.3437996,241.543548744745,56.0245819177577,24,-2.09193438188955,0.024,999,2.09193438188955
6,232.037547333333,332.268056988589,26.1822281406262,8,-3.82818869031739,0.008,999,3.82818869031739,4836,6,102.491466666667,222.5835536333,47.7635450493146,4,-2.51430430556696,0.004,999,2.51430430556696
6,280.280458533333,332.354911753086,24.1461222172074,34,-2.15663835175335,0.034,999,2.15663835175335,4837,6,78.14593,220.997286125459,47.4111673626219,2,-3.01303182503117,0.002,999,3.01303182503117
4,311.063928,333.367988925259,38.4022429829315,209,-0.580800994753666,0.209,999,0.580800994753666,4838,4,172.90138,263.784282277277,65.3583611815018,84,-1.39053214668118,0.084,999,1.39053214668118
5,285.3975756,333.171913506506,29.62914086699,66,-1.61241050224754,0.066,999,1.61241050224754,4839,5,161.0512824,241.888989723724,54.8669505503712,75,-1.47334062696832,0.075,999,1.47334062696832
7,314.406949809524,333.023572851232,21.0256881041699,166,-0.885422771871911,0.166,999,0.885422771871911,4840,7,157.938613714286,208.152080334048,41.4199651947508,124,-1.21230103366012,0.124,999,1.21230103366012
10,292.980248444444,332.673599069425,14.9210619512474,21,-2.66022289530553,0.021,999,2.66022289530553,4841,10,140.45095,176.779053630631,30.7661629517647,120,-1.18078109667383,0.12,999,1.18078109667383
12,307.474483969697,332.649561933069,13.1873423439346,42,-1.90903347367421,0.042,999,1.90903347367421,4842,12,123.844691333333,163.700203417084,26.813862111885,73,-1.48637715512398,0.073,999,1.48637715512398
16,319.62564775,332.758531724975,10.3989350850239,109,-1.26290662145669,0.109,999,1.26290662145669,4843,16,138.08177025,146.90448104955,21.4002054523984,341,-0.412272247533996,0.341,999,0.412272247533996
