Species_CooneyTaxonomy,Order,Family,chickPC1,chickPC2,ChickPCAscores,ChickPCACloseRelative,DistanceToSpeciesChickPCA,hatchlingPC1,hatchlingPC2,HatchlingPCAscores,DistanceToSpeciesHatchlingPCA,HatchlingPCACloseRelative,chickPC1FamilyEstimate,chickPC2FamilyEstimate,HatchlingPC1FamilyEstimate,HatchlingPC2FamilyEstimate
Garrulax_leucolophus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_lineatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,14.50082435,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_lunulatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_maesi,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,14.50082435,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_maximus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_melanostigma,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,13.47117823,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_merulinus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,14.50082435,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_milleti,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_milnei,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,13.47117823,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_mitratus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_monileger,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_morrisonianus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,13.47117823,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_ngoclinhensis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_nuchalis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_ocellatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_palliatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_pectoralis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_peninsulae,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_perspicillatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_poecilorhynchus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_ruficeps,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_ruficollis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_rufifrons,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,13.47117823,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_rufogularis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_sannio,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_squamatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,1.783607833,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_strepitans,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_striatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_subunicolor,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,12.35021592,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_sukatschewi,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_taewanus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_variegatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,13.47117823,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_vassali,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_virgatus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.20660664,-0.062179599,Estimated,10.85853954,Garrulax_courtoisi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Garrulax_yersini,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_annectens,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_auricularis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_capistrata,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_desgodinsi,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_gracilis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_melanoleuca,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_picaoides,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Heterophasia_pulchella,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,12.33915505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Kupeornis_chapini,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,5.026459459,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Kupeornis_gilberti,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,5.026459459,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Kupeornis_rufocinctus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,5.026459459,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Leiothrix_argentauris,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,3.982448688,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Leiothrix_lutea,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,RealData,,,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Liocichla_bugunorum,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,7.82829505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Liocichla_omeiensis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Liocichla_phoenicea,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,6.607897958,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Liocichla_steerii,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,14.08472887,-1.20660664,-0.062179599,Estimated,7.82829505,Liocichla_omeiensis,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Minla_cyanouroptera,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,13.39384208,-1.20660664,-0.062179599,Estimated,13.39384208,Leiothrix_argentauris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Minla_ignotincta,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,13.39384208,-1.20660664,-0.062179599,Estimated,13.39384208,Leiothrix_argentauris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Minla_strigula,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,13.39384208,-1.20660664,-0.062179599,Estimated,13.39384208,Leiothrix_argentauris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Phyllanthus_atripennis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,4.16375185,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Strophocincla_cachinnans,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Strophocincla_fairbanki,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,15.54393612,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_affinis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,5.375924541,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_altirostris,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_aylmeri,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.96716108,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_bicolor,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,4.16375185,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_caudata,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.38783275,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_earlei,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.96716108,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_fulva,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,4.16375185,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_gularis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.74238763,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_gymnogenys,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,6.366744402,Turdoides_squamiceps,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_hartlaubii,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,8.851413867,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_hindei,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.96716108,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_hypoleuca,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.38783275,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_jardineii,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_leucocephala,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,5.375924541,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_leucopygia,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.38783275,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_longirostris,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,1.477507046,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_malcolmi,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,4.16375185,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_melanops,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.38783275,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_nipalensis,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,5.026459458,Turdoides_altirostris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_plebejus,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,6.366744402,Turdoides_squamiceps,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_reinwardii,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.38783275,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_rubiginosa,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.96716108,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_rufescens,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.38783275,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_sharpei,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,12.96716108,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_squamiceps,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_squamulata,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,0.132701692,Turdoides_squamiceps,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_striata,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,4.200254378,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_subrufa,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,8.851413867,Turdoides_jardineii,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Turdoides_tenebrosa,PASSERIFORMES,Leiothrichidae,-1.841493969,-0.563730047,Estimated,Leiothrix_lutea,17.40313061,-1.594162859,-0.5380625,Estimated,6.366744402,Turdoides_squamiceps,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Amphilais_seebohmi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,22.5814976,-1.594162859,-0.5380625,Estimated,21.16191044,Acrocephalus_palustris,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bowdleria_punctata,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,12.37531523,-1.594162859,-0.5380625,RealData,,,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_accentor,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_alfredi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,17.94552759,-1.594162859,-0.5380625,Estimated,17.94552759,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_alishanensis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_baboecala,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_bangwaensis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_barratti,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_carpalis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_castaneus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_caudatus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,12.37531523,-1.594162859,-0.5380625,Estimated,4.32772392,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_cinnamomeus,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_davidi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_grandis,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,16.96960745,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_graueri,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_lopezi,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_luteoventris,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,19.17349557,-1.594162859,-0.5380625,Estimated,14.78026236,Cincloramphus_mathewsi,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_major,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,12.37531523,-1.594162859,-0.5380625,Estimated,1.991420675,Bowdleria_punctata,-1.350803513,-0.399962701,-1.123060578,-0.253523688
Bradypterus_mandelli,PASSERIFORMES,Locustellidae,-1.996932599,-0.646102773,Estimated,Locustella_naevia,11.66912294,-1.20660664,-0.062179599,Estimated,11.66912294,Locustella_naevia,-1.350803513,-0.399962701,-1.123060578,-0.253523688
