taxa	binomial	name	count	result.accepted_id	result.authority	result.synonym	result.syn_authority
REPTILIA_SQUAMATA_VIPERIDAE_Ovophis_monticola	Ovophis monticola	Ovophis monticola	4	178669	(Günther, 1864)	Trimeresurus_convictus	Stoliczka, 1870
REPTILIA_SQUAMATA_VIPERIDAE_Ovophis_monticola	Ovophis monticola	Ovophis monticola	4	178669	(Günther, 1864)	Trimeresurus_monticola	Günther, 1864
REPTILIA_TESTUDINES_TRIONYCHIDAE_Palea_steindachneri	Palea steindachneri	Palea steindachneri	2	15918	(Siebenrock, 1906)	Aspidonectes_californiana	Rivers, 1889
REPTILIA_TESTUDINES_TRIONYCHIDAE_Palea_steindachneri	Palea steindachneri	Palea steindachneri	2	15918	(Siebenrock, 1906)	Trionyx_steindachneri	Siebenrock, 1906
REPTILIA_SQUAMATA_AGAMIDAE_Paralaudakia_stoliczkana	Paralaudakia stoliczkana	Laudakia stoliczkana	1	47749669	(Blanford, 1875)	Laudakia_stoliczkana	(Blanford, 1875)
REPTILIA_SQUAMATA_AGAMIDAE_Paralaudakia_stoliczkana	Paralaudakia stoliczkana	Paralaudakia stoliczkana	3	47749669	(Blanford, 1875)	Agama_stoliczkana	(Blanford, 1875)
REPTILIA_SQUAMATA_AGAMIDAE_Paralaudakia_stoliczkana	Paralaudakia stoliczkana	Paralaudakia stoliczkana	3	47749669	(Blanford, 1875)	Laudakia_stoliczkana	(Blanford, 1875)
REPTILIA_SQUAMATA_AGAMIDAE_Paralaudakia_stoliczkana	Paralaudakia stoliczkana	Paralaudakia stoliczkana	3	47749669	(Blanford, 1875)	Stellio_stoliczkanus	Blanford, 1875
REPTILIA_SQUAMATA_NATRICIDAE_Paratapinophis_praemaxillaris	Paratapinophis praemaxillaris	Paratapinophis praemaxillaris	3	177430	Angel, 1929	Opisthotropis_praemaxillaris	(Angel, 1929)
REPTILIA_SQUAMATA_NATRICIDAE_Paratapinophis_praemaxillaris	Paratapinophis praemaxillaris	Paratapinophis praemaxillaris	3	177430	Angel, 1929	Opisthotropis_premaxillaris	(Angel, 1929)  [orth. error]
REPTILIA_SQUAMATA_NATRICIDAE_Paratapinophis_praemaxillaris	Paratapinophis praemaxillaris	Paratapinophis praemaxillaris	3	177430	Angel, 1929	Paratapinophis_premaxillaris	Angel, 1929 [orth. error]
REPTILIA_SQUAMATA_PAREIDAE_Pareas_boulengeri	Pareas boulengeri	Pareas boulengeri	1	177434	(Angel, 1920)	Amblycephalus_boulengeri	Angel, 1920
REPTILIA_SQUAMATA_PAREIDAE_Pareas_carinatus	Pareas carinatus	Pareas carinatus	1	192235	(Boie, 1828)	Amblycephalus_carinatus	Boie, 1828
REPTILIA_SQUAMATA_PAREIDAE_Pareas_chinensis	Pareas chinensis	Pareas chinensis	4	200634	(Barbour, 1912)	Amblycephalus_chinensis	Barbour, 1912
REPTILIA_SQUAMATA_PAREIDAE_Pareas_chinensis	Pareas chinensis	Pareas chinensis	4	200634	(Barbour, 1912)	Amblycephalus_kuangtungensis	Vogt, 1922
REPTILIA_SQUAMATA_PAREIDAE_Pareas_chinensis	Pareas chinensis	Pareas chinensis	4	200634	(Barbour, 1912)	Amblycephalus_niger	Pope, 1928
REPTILIA_SQUAMATA_PAREIDAE_Pareas_chinensis	Pareas chinensis	Pareas chinensis	4	200634	(Barbour, 1912)	Amblycephalus_yunnanensis	Vogt, 1922
REPTILIA_SQUAMATA_PAREIDAE_Pareas_formosensis	Pareas formosensis	Pareas formosensis	1	191967	(van Denburgh, 1909)	Amblycephalus_formosensis	van Denburgh, 1909
REPTILIA_SQUAMATA_PAREIDAE_Pareas_hamptoni	Pareas hamptoni	Pareas hamptoni	1	192189	(Boulenger, 1905)	Amblycephalus_hamptoni	Boulenger, 1905
REPTILIA_SQUAMATA_PAREIDAE_Pareas_margaritophorus	Pareas margaritophorus	Pareas margaritophorus	1	192017	(Jan, 1866)	Leptognathus_margaritophorus	Jan, 1866
REPTILIA_SQUAMATA_PAREIDAE_Pareas_nigriceps	Pareas nigriceps	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_PAREIDAE_Pareas_stanleyi	Pareas stanleyi	Pareas stanleyi	1	192190	(Boulenger, 1914)	Amblycephalus_stanleyi	Boulenger, 1914
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Chitra_minor	Jaekel, 1911 † 
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Pelochelys_clivepalmeri	Hoser, 2014
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Pelochelys_cumingii	Gray, 1864
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Pelochelys_cumungii	Gray, 1864
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Pelochelys_poljakowii	Strauch, 1890
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Pelochelys_telstraorum	Hoser, 2014
REPTILIA_TESTUDINES_TRIONYCHIDAE_Pelochelys_cantorii	Pelochelys cantorii	Pelochelys cantorii	7	135458600	Gray, 1864	Pelochys_cantoris	Boulenger, 1889
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_alpherakii	Phrynocephalus alpherakii	Phrynocephalus alpherakii	1	91866800	Bedriaga in Nikolsky, 1905	Phrynocephalus_guttatus	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_axillaris	Phrynocephalus axillaris	Phrynocephalus axillaris	2	170411	Blanford, 1875	Phrynocephalus_koslowi	Bedriaga, 1906
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_axillaris	Phrynocephalus axillaris	Phrynocephalus axillaris	2	170411	Blanford, 1875	Phrynocephalus_ludovici	Mocquard, 1910
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_erythrurus	Phrynocephalus erythrurus	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_forsythii	Phrynocephalus forsythii	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_frontalis	Phrynocephalus frontalis	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_helioscopus	Phrynocephalus helioscopus	Phrynocephalus helioscopus	4	48835941	(Pallas, 1773)	Lacerta_helioscopus	Pallas, 1773
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_kuschakewitschi	Phrynocephalus kuschakewitschi	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_melanurus	Phrynocephalus melanurus	Phrynocephalus melanurus	1	170412	Eichwald, 1831	Phrynocephalus_guttatus	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_mystaceus	Phrynocephalus mystaceus	Phrynocephalus mystaceus	4	157250	(Pallas, 1776)	Lacerta_aurita	Gmelin, 1789
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_mystaceus	Phrynocephalus mystaceus	Phrynocephalus mystaceus	4	157250	(Pallas, 1776)	Lacerta_mystacea	Pallas, 1776
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_mystaceus	Phrynocephalus mystaceus	Phrynocephalus mystaceus	4	157250	(Pallas, 1776)	Mealochilus_auritus	(Gmelin, 1789)
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_mystaceus	Phrynocephalus mystaceus	Phrynocephalus mystaceus	4	157250	(Pallas, 1776)	Megalochilus_mystaceus	(Pallas, 1776)
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_affinis	Strauch, 1876
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_birulai	Tzarevsky, 1927
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_elegans	Tzarevsky, 1927
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_frontalis	Strauch, 1876
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_parvulus	Tsarevsky, 1927
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_potanini	Bedriaga, 1909
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_suschkinianus	Tzarevsky, 1927
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus przewalskii	8	170413	Strauch, 1876	Phrynocephalus_werneri	Peters, 1984
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_przewalskii	Phrynocephalus przewalskii	Phrynocephalus frontalis	1	170413	Strauch, 1876	Phrynocephalus_frontalis	Strauch, 1876
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_putjatai	Phrynocephalus putjatai	Phrynocephalus putjatai	2	47755672	Bedriaga, 1909	Phrynocephalus_guinanensis	Ji, Wang &amp; Wang, 2009
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_putjatai	Phrynocephalus putjatai	Phrynocephalus putjatai	2	47755672	Bedriaga, 1909	Phrynocephalus_putjatae	Bedriaga, 1909 [orth. error]
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_alticola	Das, 1996: 44
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_alticola	Peters, 1984
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_caudivolvulus	Anderson, 1872 (fide Smith, 1935)
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_erythrurus	Zugmayer, 1909
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_lidskii	Barts & Wilms, 2003
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_lidskii	Milto & Barabanov, 2012: 165
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_lidskii	Tzarevsky, 1927: 25
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_(Oreosaurua)_theobaldi	Barabanov & Ananjeva, 2007
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_stolickai	Steindachner, 1867
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_stolickai	Steindachner, 1867: 23
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_theobaldi	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_vlangalii	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_zetangensis	Wang et al. 1996
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_zetangensis	Wang et al., 2003
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus theobaldi	15	170415	Blyth, 1863	Phrynocephalus_zetangensis	Wang et al., 2009
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus vlangalii	5	170415	Blyth, 1863	Phrynocephalus_vlangalii	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_theobaldi	Phrynocephalus theobaldi	Phrynocephalus erythrurus	1	170415	Blyth, 1863	Phrynocephalus_erythrurus	Zugmayer, 1909
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_versicolor	Phrynocephalus versicolor	Phrynocephalus versicolor	4	170416	Strauch, 1876	Phrynocephalus_carinatus	Tzarevsky, 1927
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_versicolor	Phrynocephalus versicolor	Phrynocephalus versicolor	4	170416	Strauch, 1876	Phrynocephalus_carinilabris	Bedriaga, 1909
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_versicolor	Phrynocephalus versicolor	Phrynocephalus versicolor	4	170416	Strauch, 1876	Phrynocephalus_ciliaris	Bedriaga, 1909
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_versicolor	Phrynocephalus versicolor	Phrynocephalus versicolor	4	170416	Strauch, 1876	Phrynocephalus_pewzonii	Bedriaga, 1906
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_vlangalii	Phrynocephalus vlangalii	Phrynocephalus vlangalii	5	170417	Strauch, 1876	Phrynocephalus_hongyuanensis	Zhao <i>et al</i>., 1980
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_vlangalii	Phrynocephalus vlangalii	Phrynocephalus vlangalii	5	170417	Strauch, 1876	Phrynocephalus_reldae	Bedriaga, 1909
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_vlangalii	Phrynocephalus vlangalii	Phrynocephalus vlangalii	5	170417	Strauch, 1876	Phrynocephalus_vlangalii	NA
REPTILIA_SQUAMATA_AGAMIDAE_Phrynocephalus_vlangalii	Phrynocephalus vlangalii	Phrynocephalus vlangalii	5	170417	Strauch, 1876	Phrynocephalus_vlangalli	Bedriaga, 1906
REPTILIA_SQUAMATA_AGAMIDAE_Physignathus_cocincinus	Physignathus cocincinus	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Plagiopholis_blakewayi	Plagiopholis blakewayi	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Plagiopholis_nuchalis	Plagiopholis nuchalis	Plagiopholis nuchalis	2	177441	(Boulenger, 1893)	Oligodon_evansi	Wall, 1913
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Plagiopholis_nuchalis	Plagiopholis nuchalis	Plagiopholis nuchalis	2	177441	(Boulenger, 1893)	Trirhinopholis_nuchalis	Boulenger, 1893
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Plagiopholis_styani	Plagiopholis styani	Plagiopholis styani	1	177442	(Boulenger, 1899)	Trirhinopholis_styani	Boulenger, 1899
REPTILIA_TESTUDINES_PLATYSTERNIDAE_Platysternon_megacephalum	Platysternon megacephalum	Platysternon megacephalum	1	17585	Gray, 1831	Platysternon_megacephalum	NA
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_capito	Plestiodon capito	Plestiodon capito	1	199751	(Bocourt, 1879)	Eumeces_capito	Bocourt, 1879
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_chinensis	Plestiodon chinensis	Plestiodon chinensis	2	104764162	(Gray, 1838)	Eumeces_chinensis	(Gray, 1838)
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_chinensis	Plestiodon chinensis	Plestiodon chinensis	2	104764162	(Gray, 1838)	Tiliqua_chinensis	Gray, 1838
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_elegans	Plestiodon elegans	Plestiodon elegans	1	96265106	(Boulenger, 1887)	Eumeces_elegans	Boulenger, 1887
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_leucostictus	Plestiodon leucostictus	Plestiodon leucostictus	1	128380138	(Hikida, 1988)	Eumeces_chinensis	NA
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_liui	Plestiodon liui	Plestiodon liui	1	104766346	(Hikida &amp; Zhao, 1989)	Eumeces_liui	Hikida & Zhao, 1989
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_popei	Plestiodon popei	Plestiodon popei	1	104766670	(Hikida, 1989)	Eumeces_popei	Hikida, 1989
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_quadrilineatus	Plestiodon quadrilineatus	Plestiodon quadrilineatus	1	104764453	Blyth, 1853	Eumeces_quadrilineatus	(Blyth, 1853)
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_tamdaoensis	Plestiodon tamdaoensis	Plestiodon tamdaoensis	1	104764513	(Bourret, 1937)	Eumeces_tamdaoensis	Bourret, 1937
REPTILIA_SQUAMATA_SCINCIDAE_Plestiodon_tunganus	Plestiodon tunganus	Plestiodon tunganus	1	104768050	(Stejneger, 1924)	Eumeces_tunganus	Stejneger, 1924
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_jerdonii	Protobothrops jerdonii	Protobothrops jerdonii	5	178419	(Günther, 1875)	Lachesis_jerdonii	(Günther, 1875)
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_jerdonii	Protobothrops jerdonii	Protobothrops jerdonii	5	178419	(Günther, 1875)	Lachesis_melli	Vogt, 1922
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_jerdonii	Protobothrops jerdonii	Protobothrops jerdonii	5	178419	(Günther, 1875)	Protobothrops_jerdonii	(Günther, 1875)
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_jerdonii	Protobothrops jerdonii	Protobothrops jerdonii	5	178419	(Günther, 1875)	Trimeresurus_jerdonii	Günther, 1875
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_jerdonii	Protobothrops jerdonii	Protobothrops jerdonii	5	178419	(Günther, 1875)	Trimeresurus_xanthomelas	Günther, 1889
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_kaulbacki	Protobothrops kaulbacki	Protobothrops kaulbacki	1	178685	(Smith, 1940)	Trimeresurus_kaulbacki	Smith, 1940
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Lachesis_mucrosquamatus	Boulenger, 1896: 552
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Lachesis_mucrosquamatus	(Cantor, 1839)
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Gumprecht, et al. 2004
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Guo, et al. 2006
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Hoge & Romano-Hoge, 1983
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Kraus, et al. 1996
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Tu, et al. 2000
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Wallach, et al. 2014: 573 
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Protobothrops_mucrosquamatus	Ziegler, 2002: 282
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trigonocephalus_mucrosquamatus	Cantor, 1839: 32
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	Boulenger, 1890: 428
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	(Cantor, 1839)
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	Fischer, 1886: 66
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	Günther, 1864: 390
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	Sharma, 2004
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	Smith, 1943: 507
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_mucrosquamatus	Protobothrops mucrosquamatus	Protobothrops mucrosquamatus	17	178409	(Cantor, 1839)	Trimeresurus_mucrosquamatus	Stejneger, 1907: 467
REPTILIA_SQUAMATA_VIPERIDAE_Protobothrops_xiangchengensis	Protobothrops xiangchengensis	Protobothrops xiangchengensis	1	186095	(Zhao, Jiang &amp; Huang, 1978)	Trimeresurus_xiangchengensis	 Zhao, Jiang & Huang, 1978
REPTILIA_SQUAMATA_NATRICIDAE_Pseudagkistrodon_rudis	Pseudagkistrodon rudis	Pseudagkistrodon rudis	2	191933	(Boulenger, 1906)	Macropisthodon_rudis	Boulenger, 1906
REPTILIA_SQUAMATA_NATRICIDAE_Pseudagkistrodon_rudis	Pseudagkistrodon rudis	Pseudagkistrodon rudis	2	191933	(Boulenger, 1906)	Rhabdophis_rudis	(Boulenger, 1906)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_brevipes	Pseudocalotes brevipes	Pseudocalotes brevipes	5	170421	(Werner, 1904)	Acanthosaura_quinquicarinata	Fan, 1931
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_brevipes	Pseudocalotes brevipes	Pseudocalotes brevipes	5	170421	(Werner, 1904)	Bronchocela_brevipes	(Werner,1904)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_brevipes	Pseudocalotes brevipes	Pseudocalotes brevipes	5	170421	(Werner, 1904)	Calotes_brevipes	Werner, 1904
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_brevipes	Pseudocalotes brevipes	Pseudocalotes brevipes	5	170421	(Werner, 1904)	Calotes_fruhstorferi	Smith, 1935
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_brevipes	Pseudocalotes brevipes	Pseudocalotes brevipes	5	170421	(Werner, 1904)	Goniocephalus_quinquecarinata	(Fan, 1931)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_kakhienensis	Pseudocalotes kakhienensis	Pseudocalotes kakhienensis	4	104651118	(Anderson, 1879)	Acanthosaura_kakhienensis	(Anderson, 1879)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_kakhienensis	Pseudocalotes kakhienensis	Pseudocalotes kakhienensis	4	104651118	(Anderson, 1879)	Calotes_kakhienensis	(Anderson, 1879)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_kakhienensis	Pseudocalotes kakhienensis	Pseudocalotes kakhienensis	4	104651118	(Anderson, 1879)	Oriocalotes_kakhienensis	Anderson, 1879
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_kakhienensis	Pseudocalotes kakhienensis	Pseudocalotes kakhienensis	4	104651118	(Anderson, 1879)	Salea_kakhienensis	(Anderson, 1879)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_kingdonwardi	Pseudocalotes kingdonwardi	Pseudocalotes kingdonwardi	2	104651600	(Smith, 1935)	Calotes_kingdon-wardi	Smith, 1935
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_kingdonwardi	Pseudocalotes kingdonwardi	Pseudocalotes kingdonwardi	2	104651600	(Smith, 1935)	Japalura_bapoensis	(Yang & Su, 1979)
REPTILIA_SQUAMATA_AGAMIDAE_Pseudocalotes_microlepis	Pseudocalotes microlepis	Pseudocalotes microlepis	1	104651817	(Boulenger, 1888)	Calotes_microlepis	Boulenger, 1888
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Pseudoxenodon_bambusicola	Pseudoxenodon bambusicola	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Pseudoxenodon_karlschmidti	Pseudoxenodon karlschmidti	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Pseudoxenodon_macrops	Pseudoxenodon macrops	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_PSEUDOXENODONTIDAE_Pseudoxenodon_stejnegeri	Pseudoxenodon stejnegeri	NA	NA	NA	NA	NA	NA
REPTILIA_SQUAMATA_COLUBRIDAE_Ptyas_major	Ptyas major	Ptyas major	2	192054	(Günther, 1858)	Cyclophiops_major	(Günther, 1858)
